price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
329950,3,2.5,1300,812,2.0,3,8,880,420,2008,0,98144,47.5893,122.317,1300,824
445000,3,2.5,1550,930,2.0,3,8,1060,490,2006,0,98144,47.5857,122.314,1550,1301
346000,2,1.0,1070,2196,1.0,4,7,880,190,1917,0,98144,47.5726,122.308,1160,3600
495000,3,3.0,1520,4080,2.0,5,7,1520,0,1948,0,98144,47.572,122.29,1320,4080
425000,3,2.25,1420,1230,2.0,3,8,940,480,2009,0,98144,47.5703,122.288,1400,1230
345000,2,1.0,960,2700,1.0,3,6,780,180,1904,0,98144,47.6013,122.299,1400,3000
540000,4,1.75,1720,4240,1.5,4,7,1460,260,1925,0,98144,47.579,122.294,1930,4280
500000,4,2.0,1680,3813,2.0,4,7,1680,0,1900,0,98144,47.593,122.293,2540,3996
375000,3,2.5,1300,1362,2.0,3,8,880,420,2008,0,98144,47.5893,122.317,1300,1251
410000,3,2.0,1320,6000,1.5,4,7,1320,0,1920,0,98144,47.5752,122.304,1620,4000
499000,3,1.75,2650,11774,1.0,3,8,2240,410,1952,0,98146,47.4909,122.363,2650,10120
330000,3,2.5,1680,11312,1.0,3,7,1080,600,1959,0,98146,47.5051,122.344,1390,10700
121800,2,1.0,940,8384,1.0,3,5,940,0,1947,0,98146,47.5065,122.364,1290,8384
228500,3,1.0,1080,7486,1.5,3,6,990,90,1942,0,98146,47.4838,122.335,1170,7800
208000,3,1.0,1050,6240,1.0,5,5,1050,0,1948,0,98146,47.4933,122.338,1410,6240
229000,3,1.0,1590,6240,1.0,3,7,1060,530,1956,0,98146,47.4936,122.337,1410,6240
285000,3,2.5,1690,7460,1.0,3,7,870,820,1997,0,98146,47.4964,122.353,1900,7302
464950,3,2.0,2190,19800,1.0,3,7,2190,0,1994,0,98146,47.5106,122.365,1640,9719
235000,2,1.0,1500,8015,1.0,3,6,1500,0,1947,0,98146,47.5027,122.348,1130,8015
474900,3,1.0,1630,8308,1.5,3,7,1630,0,1948,0,98146,47.5075,122.378,1170,8308
225000,3,1.75,1550,9060,2.0,3,7,1550,0,1948,1979,98146,47.5093,122.345,1080,7620
540000,3,2.5,1970,14876,1.0,3,7,1320,650,1981,0,98146,47.5031,122.372,2030,8008
360000,3,1.75,1810,7200,1.0,5,7,1030,780,1959,0,98146,47.4993,122.364,1950,8384
335950,2,1.5,800,5192,1.0,5,7,800,0,1951,0,98146,47.5119,122.386,1190,5320
545000,3,2.5,2370,9000,1.0,4,8,1570,800,1952,0,98146,47.4922,122.365,2120,9500
330000,3,1.75,1250,8100,1.0,3,7,1250,0,1951,2004,98146,47.5016,122.348,1300,8175
240500,2,1.0,1240,12092,1.0,3,6,960,280,1922,1984,98146,47.4957,122.352,1820,7460
232000,2,1.0,1240,12092,1.0,3,6,960,280,1922,1984,98146,47.4957,122.352,1820,7460
315000,3,2.5,1950,3000,2.0,3,7,1950,0,2001,0,98146,47.4938,122.337,1620,6000
315000,2,1.0,860,8308,1.0,3,7,860,0,1948,0,98146,47.508,122.378,1200,8308
236000,4,2.5,1630,3060,2.0,3,7,1630,0,2003,0,98146,47.5072,122.336,1270,4590
195000,3,1.5,1190,8726,1.0,3,7,1190,0,1956,0,98146,47.4887,122.343,1390,8741
250000,3,1.0,1480,6750,1.0,3,7,1480,0,1958,0,98146,47.505,122.366,1480,7594
170000,2,1.0,860,8636,1.0,3,6,860,0,1924,0,98146,47.5081,122.356,1100,8636
210000,3,1.0,1110,7962,1.0,3,7,1110,0,1962,0,98146,47.5035,122.36,1200,8094
217450,3,1.0,1040,5000,1.0,3,7,1040,0,1959,0,98146,47.5122,122.358,1440,5000
220000,3,1.0,1090,6320,1.0,3,6,890,200,1954,0,98146,47.4976,122.35,1460,7080
257500,3,1.5,1210,12500,1.0,3,7,1210,0,1962,0,98146,47.503,122.351,1210,12500
284700,3,1.0,1700,8645,1.0,3,6,1700,0,1955,0,98146,47.4899,122.337,1500,7980
150000,2,1.0,890,8100,1.0,3,6,890,0,1942,0,98146,47.4839,122.34,1260,8100
268000,3,1.0,1420,6000,1.0,3,6,1420,0,1941,0,98146,47.4913,122.336,1480,6000
240000,2,1.5,1670,9880,1.0,4,7,1670,0,1941,1963,98146,47.4864,122.348,1670,9807
330000,2,1.0,860,8308,1.0,4,7,860,0,1948,0,98146,47.5075,122.377,1310,8308
245000,2,1.75,1220,8382,1.0,3,6,1220,0,1942,0,98146,47.5033,122.359,1100,8382
114975,2,1.0,740,6250,1.0,3,6,740,0,1942,0,98146,47.506,122.335,980,6957
234900,3,1.0,1250,8000,1.0,3,7,1250,0,1956,0,98146,47.5065,122.337,1040,6973
387500,4,1.0,1370,7140,2.0,3,6,1370,0,1942,0,98146,47.512,122.376,1090,6300
260000,3,2.5,1440,2500,2.0,3,7,1440,0,2006,0,98146,47.511,122.359,1440,5000
599950,3,1.0,1680,7910,1.0,3,7,1680,0,1949,0,98146,47.5085,122.385,1330,7910
329780,3,2.5,1730,3600,2.0,3,8,1730,0,2014,0,98146,47.5014,122.34,2030,3600
346000,3,1.75,1270,8100,1.0,3,6,880,390,1950,0,98146,47.4828,122.344,1650,8173
126500,3,1.0,1130,12212,1.0,3,6,1130,0,1942,0,98146,47.4952,122.34,1190,9240
149000,3,1.0,1700,8645,1.0,3,6,1700,0,1955,0,98146,47.4899,122.337,1500,7980
380000,3,1.0,1400,8710,1.0,4,7,1400,0,1948,0,98146,47.5066,122.377,1460,8710
210000,2,1.0,1040,4590,1.0,3,7,1040,0,1954,0,98146,47.5078,122.337,1040,6120
285000,2,1.0,780,5000,1.0,4,6,780,0,1943,0,98146,47.5112,122.357,1030,5000
265000,3,2.5,1400,3368,2.0,3,7,1400,0,2013,0,98146,47.5134,122.342,1400,4316
368000,2,1.5,1660,4680,1.0,5,6,830,830,1908,0,98146,47.5134,122.388,1930,5400
203000,3,2.25,1630,9145,1.0,3,7,1630,0,1960,0,98146,47.5,122.347,1630,9206
490000,2,1.5,1480,15641,1.0,4,7,1480,0,1940,0,98146,47.5008,122.366,1520,7525
197200,3,1.0,1140,8775,1.0,3,6,990,150,1942,0,98146,47.4824,122.336,1300,8775
328423,3,2.5,1730,3600,2.0,3,8,1730,0,2014,0,98146,47.5019,122.34,2030,3600
265000,2,2.0,1650,8975,1.0,5,6,1650,0,1942,0,98146,47.5073,122.36,1260,8668
365000,3,1.0,1030,4700,1.0,3,7,1030,0,1952,0,98146,47.5118,122.377,1030,4700
399963,4,2.5,2620,4050,2.0,3,8,2620,0,2014,0,98146,47.5017,122.34,2030,3944
398651,4,2.5,2650,4120,2.0,3,8,2650,0,2014,0,98146,47.5019,122.34,2030,3768
295000,3,2.25,1330,7200,1.0,3,7,900,430,1974,0,98146,47.5102,122.364,1380,9570
245000,3,1.0,1370,6000,1.0,3,7,1370,0,1955,0,98146,47.4879,122.339,1370,9520
340000,3,1.75,1720,10710,1.0,3,7,860,860,1957,0,98146,47.5092,122.362,1480,10359
130000,2,1.0,780,5300,1.0,3,6,780,0,1941,0,98146,47.513,122.354,780,5300
375000,3,1.0,1780,5236,1.5,5,6,1050,730,1944,0,98146,47.5119,122.386,1260,5320
255000,3,1.0,1160,8636,1.0,3,6,1160,0,1923,0,98146,47.5097,122.357,1300,8636
340000,3,1.0,1580,8308,1.5,3,7,1580,0,1948,0,98146,47.5075,122.379,1200,8308
350000,3,1.75,1830,9425,1.0,3,8,1590,240,1946,0,98146,47.5038,122.379,1670,8430
385000,4,2.5,1620,5280,2.0,4,7,1620,0,1924,1971,98146,47.5132,122.384,1590,5280
585000,3,1.75,1740,9500,1.0,4,8,1150,590,1958,0,98146,47.4919,122.365,2110,9450
400000,4,2.5,2310,5813,2.0,3,8,2310,0,2014,0,98146,47.5107,122.362,1830,7200
226000,2,1.0,1510,19874,1.0,3,7,1510,0,1951,0,98146,47.4924,122.34,1540,10000
245000,3,2.25,1900,7250,1.0,3,7,1250,650,1967,0,98146,47.4869,122.344,1560,9420
479000,4,2.25,2270,9464,1.5,4,7,1520,750,1940,0,98146,47.5007,122.359,1770,9464
240000,3,1.0,1280,9000,1.5,4,6,1280,0,1954,0,98146,47.4915,122.338,1430,4500
550000,4,1.75,2030,5688,2.0,4,9,1730,300,1939,0,98146,47.5071,122.387,2320,11107
625000,3,2.0,2168,12616,2.0,4,7,2168,0,1950,0,98146,47.4933,122.367,2168,9750
229000,3,1.5,1200,5000,1.0,3,6,1200,0,1979,0,98146,47.5122,122.357,1440,2500
335000,3,1.75,1260,17000,1.0,3,7,1260,0,1994,0,98146,47.5114,122.361,1540,7213
565000,4,2.0,2070,7980,1.5,4,7,2070,0,1940,0,98146,47.5092,122.386,1600,7980
125000,2,1.0,810,8382,1.0,4,5,810,0,1942,0,98146,47.5033,122.358,1040,8382
115000,2,1.0,940,6000,1.0,3,6,940,0,1943,0,98146,47.4907,122.336,1310,6000
384500,2,1.0,1130,5236,1.0,4,6,1130,0,1942,0,98146,47.5103,122.386,1010,5320
210000,3,1.0,1070,8179,1.0,3,6,1070,0,1949,0,98146,47.5015,122.349,1050,8177
477590,3,3.25,2260,7701,2.0,3,8,1760,500,2000,0,98146,47.5053,122.377,1880,7529
392000,4,2.5,2130,4000,2.0,3,8,2130,0,2014,0,98146,47.5108,122.362,1830,7217
220000,3,1.0,1050,6300,1.0,3,6,1050,0,1942,0,98146,47.5128,122.374,740,6300
410000,3,1.0,1190,5280,1.0,4,7,1190,0,1957,0,98146,47.5131,122.383,1280,5280
190000,3,1.75,1160,5850,1.0,4,6,1160,0,1918,0,98146,47.5064,122.356,1110,8382
250000,2,1.0,1030,8786,1.0,3,6,1030,0,1956,0,98146,47.4814,122.341,1480,8121
388000,3,1.75,1760,9277,1.0,4,7,1760,0,1962,0,98146,47.4977,122.358,1760,7650
390000,3,2.25,1250,7500,1.0,5,7,1250,0,1942,0,98146,47.5123,122.373,1280,7392
229500,3,1.0,1780,7470,1.0,3,7,1050,730,1960,0,98146,47.5123,122.337,1780,8113
335000,3,1.75,1570,7500,1.0,3,7,1300,270,1953,0,98146,47.4999,122.368,1590,7660
392000,4,2.5,2130,4028,2.0,3,8,2130,0,2014,0,98146,47.5108,122.363,1830,7817
350000,3,2.5,1730,4086,2.0,3,8,1730,0,2013,0,98146,47.5016,122.341,2030,4086
333000,3,1.0,1250,8450,1.0,4,7,1250,0,1954,0,98146,47.503,122.364,1350,9300
578000,3,1.75,2120,10875,1.0,3,8,1540,580,1977,0,98146,47.504,122.382,2460,11760
403950,4,2.5,2120,13780,2.0,3,8,2120,0,1993,0,98146,47.4987,122.365,1880,12000
242000,3,1.5,1640,8922,1.0,4,7,1640,0,1963,0,98146,47.495,122.342,1540,9040
380000,4,2.5,2130,4467,2.0,3,8,2130,0,2014,0,98146,47.5108,122.363,1830,8160
225000,3,2.0,1700,11475,1.0,5,6,970,730,1945,0,98146,47.4851,122.338,1560,11475
185000,4,1.0,1400,8684,1.5,3,7,1400,0,1957,0,98146,47.4887,122.344,1520,8712
375000,4,2.5,2510,7245,2.0,3,9,2510,0,2007,0,98146,47.5096,122.363,1830,8900
369950,3,2.5,1930,8254,2.0,3,7,1930,0,2014,0,98146,47.4973,122.346,1540,8849
135000,4,1.0,1460,18599,1.5,3,5,1460,0,1940,0,98146,47.5006,122.351,1320,8100
260000,3,2.0,1030,7260,1.0,3,6,1030,0,1947,0,98146,47.5113,122.347,1380,8100
410000,3,1.75,1660,5987,1.0,3,7,960,700,1982,0,98146,47.5107,122.381,1510,6000
230000,3,1.0,1250,8800,1.0,3,7,1250,0,1955,0,98146,47.497,122.357,1480,8200
152000,3,1.75,1070,7754,1.0,3,6,1070,0,1953,0,98146,47.5079,122.344,950,7740
700000,3,1.75,1820,15570,1.0,3,8,1820,0,1948,0,98146,47.5068,122.386,2490,9480
239000,3,1.0,1040,6860,2.0,3,6,1040,0,1942,0,98146,47.5121,122.375,1030,6512
309000,3,1.0,1300,7200,1.0,4,7,1300,0,1952,0,98146,47.5063,122.369,1740,7100
256000,2,1.0,860,5000,1.0,3,6,860,0,1915,1945,98146,47.5133,122.356,1220,5000
214000,3,2.0,1580,5080,1.0,4,6,800,780,1942,0,98146,47.4963,122.35,1580,7114
315000,2,1.0,970,18557,1.0,3,6,970,0,1939,0,98146,47.5116,122.37,1150,7200
300000,2,1.5,1300,6120,1.0,3,6,820,480,1945,0,98146,47.5088,122.338,1250,6120
230000,3,1.0,1120,7500,1.0,3,7,1120,0,1965,0,98146,47.5112,122.359,1120,5000
329000,3,1.0,1140,5258,1.5,3,6,1140,0,1911,0,98146,47.5122,122.383,1140,5280
205000,3,1.0,1210,10185,1.0,3,6,1210,0,1957,0,98146,47.4873,122.345,1320,10245
190000,3,1.75,1100,9452,1.0,3,6,1100,0,1942,0,98146,47.4864,122.337,1350,9452
357000,3,1.5,1340,11744,1.0,2,7,1340,0,1950,0,98146,47.4947,122.36,2020,13673
334990,4,2.5,2220,4228,2.0,3,8,2220,0,2014,0,98146,47.5014,122.341,2220,4157
300000,3,1.75,1420,7200,1.0,3,7,1000,420,1979,0,98146,47.5069,122.367,1550,8640
175000,3,1.0,1030,6600,1.0,3,7,1030,0,1954,0,98146,47.4941,122.34,1220,9040
240000,3,1.75,1780,5000,1.5,3,6,1080,700,1957,0,98146,47.5105,122.36,1500,5000
135000,2,1.0,830,7609,1.0,3,6,830,0,1943,0,98146,47.5057,122.348,1170,7609
350000,2,1.75,1430,7921,1.0,3,7,1430,0,1983,0,98146,47.5088,122.371,1290,8040
197000,2,1.0,770,8636,1.0,2,6,770,0,1951,0,98146,47.5075,122.358,1110,8636
340000,3,1.75,2140,13260,1.0,3,7,1240,900,1948,0,98146,47.5074,122.353,1640,13260
210000,2,2.0,1190,7570,1.0,3,6,1190,0,1939,0,98146,47.5113,122.338,1190,7635
279500,3,1.5,1200,8040,1.0,4,7,1200,0,1959,0,98146,47.4901,122.341,1450,9315
270000,3,1.5,1890,9450,1.0,3,7,1090,800,1957,0,98146,47.4829,122.341,1470,8100
282500,2,1.75,1440,11210,1.0,4,6,1130,310,1935,0,98146,47.498,122.35,1250,9381
270000,4,1.5,1730,8505,1.5,4,7,1730,0,1961,0,98146,47.4905,122.347,1510,8505
287450,3,2.5,1440,2500,2.0,3,7,1440,0,2008,0,98146,47.5123,122.358,1440,5000
550000,3,2.5,2290,6328,2.0,3,8,2290,0,2001,0,98146,47.5103,122.382,1600,6180
325000,2,1.0,1050,4800,1.0,4,7,1050,0,1969,0,98146,47.5128,122.388,1230,4800
385000,3,2.0,1480,6600,1.0,3,7,740,740,1943,0,98146,47.5081,122.385,1250,7300
147400,3,2.0,1080,9225,1.0,2,7,1080,0,1955,0,98146,47.4842,122.346,1410,9840
280000,2,1.5,1480,15641,1.0,4,7,1480,0,1940,0,98146,47.5008,122.366,1520,7525
325000,2,1.0,1130,5070,1.0,4,7,1130,0,1955,0,98146,47.5141,122.377,860,6300
540000,3,2.5,2220,5279,2.0,3,8,2220,0,2006,0,98146,47.5132,122.387,1610,5297
265000,3,2.5,1410,2500,2.0,3,7,1410,0,2006,0,98146,47.5132,122.358,1290,5190
187300,2,1.0,1310,7697,1.0,3,6,850,460,1950,0,98146,47.4982,122.348,1270,6410
345000,3,1.0,1060,5600,1.0,4,6,760,300,1943,0,98146,47.5116,122.379,1310,5600
340000,3,2.0,1420,6060,1.0,5,7,830,590,1942,0,98146,47.5102,122.372,1420,6360
355200,3,1.0,1120,7320,1.0,4,7,1120,0,1954,0,98146,47.5103,122.382,1410,6328
281500,3,1.0,1270,7500,1.0,3,7,1270,0,1953,0,98146,47.4921,122.339,1340,3000
350000,3,1.75,1480,9375,1.0,4,7,1480,0,1957,0,98146,47.5076,122.366,1370,9000
285950,2,1.0,710,7120,1.0,5,6,710,0,1942,0,98146,47.5122,122.374,1100,7020
190000,3,1.0,1640,8100,1.0,3,6,1040,600,1939,0,98146,47.482,122.34,1600,8100
355000,4,2.5,2040,8265,2.0,3,7,2040,0,1996,0,98146,47.4973,122.341,2160,8265
165000,3,1.0,1120,5000,1.0,3,6,1120,0,1917,0,98146,47.5109,122.357,1050,5000
275000,3,1.75,1580,8775,1.0,3,6,1220,360,1942,0,98146,47.4845,122.335,1180,8775
244000,2,1.0,1180,10200,1.0,4,7,1180,0,1955,0,98148,47.4358,122.336,1330,10200
289000,3,1.75,1580,9750,1.0,5,7,1580,0,1954,0,98148,47.427,122.331,1460,9750
250000,3,2.25,1920,7738,1.0,3,8,1520,400,1965,0,98148,47.4562,122.33,2170,8452
339950,3,2.5,1730,4286,2.0,3,7,1730,0,1999,0,98148,47.432,122.329,1780,4343
415000,4,2.5,2670,8279,2.0,3,7,2670,0,1999,0,98148,47.4292,122.328,2290,7504
228000,3,1.0,1190,9199,1.0,3,7,1190,0,1955,0,98148,47.4258,122.322,1190,9364
278000,4,2.25,2400,7738,1.5,3,8,2400,0,1964,0,98148,47.4562,122.33,2170,8452
222200,2,1.0,1210,10000,1.0,3,7,1210,0,1953,0,98148,47.4402,122.333,1620,10959
260000,3,1.5,1320,9750,1.0,3,7,1320,0,1954,0,98148,47.4267,122.331,1530,9750
245000,3,1.5,1260,7964,1.0,4,7,1260,0,1955,0,98148,47.4307,122.334,1510,8776
289000,3,1.75,1260,8400,1.0,3,7,1260,0,1954,0,98148,47.4366,122.335,1290,8750
315000,3,2.25,2170,8480,1.0,3,8,2170,0,1965,0,98148,47.4562,122.33,2080,8452
340000,3,2.5,1720,4120,2.0,3,7,1720,0,1999,0,98148,47.4319,122.328,1720,5544
345000,4,2.5,2040,5523,2.0,3,7,2040,0,1999,0,98148,47.432,122.328,1720,6646
285000,3,1.5,1400,7582,1.0,3,7,1400,0,1956,0,98148,47.4536,122.33,1280,7872
295000,3,2.0,1380,8682,1.0,4,7,1380,0,1966,0,98148,47.4238,122.322,1410,10594
265000,3,2.0,1380,8536,2.0,4,7,1380,0,1955,0,98148,47.4374,122.335,1260,8750
295000,3,1.75,1770,8235,1.0,3,7,1030,740,1960,0,98148,47.4323,122.328,1560,8918
260000,3,1.5,1580,8184,1.0,3,7,1140,440,1954,0,98148,47.4294,122.331,1540,9476
289950,3,2.5,1760,8584,1.5,5,7,1760,0,1937,0,98148,47.4612,122.325,2160,8584
348000,3,2.5,1730,4004,2.0,3,7,1730,0,1999,0,98148,47.4317,122.328,1730,5523
290000,3,1.0,1240,9300,1.0,3,7,1240,0,1954,0,98148,47.4363,122.333,1250,9300
295000,3,2.5,1660,8125,1.0,3,7,1150,510,1999,0,98148,47.4373,122.333,1250,8125
257500,3,1.0,1690,13825,1.0,3,7,1210,480,1955,0,98148,47.4256,122.322,1190,9450
362000,3,2.25,1640,14374,1.0,4,7,1140,500,1963,0,98148,47.4476,122.332,2020,10500
375000,4,2.5,2210,9427,2.0,3,7,2210,0,1999,0,98148,47.4323,122.327,1770,8770
240000,3,1.75,1570,8750,1.0,3,7,1570,0,1960,0,98148,47.4425,122.333,1890,8825
280000,3,2.0,1780,11342,1.0,3,7,1780,0,1964,0,98148,47.4617,122.327,2140,8449
195000,4,1.5,2170,9948,2.0,3,7,2170,0,1952,0,98148,47.4263,122.331,1500,9750
193000,3,1.5,1180,9048,1.0,3,7,1180,0,1960,0,98148,47.4327,122.328,1460,8942
202500,3,1.5,1510,9898,1.0,3,7,1110,400,1954,0,98148,47.4303,122.334,1420,9250
267000,3,1.5,1030,8223,1.0,4,7,1030,0,1952,0,98148,47.4282,122.331,1460,9463
280000,3,2.25,1610,10454,1.0,3,7,1610,0,1977,0,98148,47.4517,122.331,1720,9583
255000,2,2.0,1140,8400,1.0,2,7,1140,0,1954,0,98148,47.4351,122.335,1130,9375
310000,3,1.5,1460,9908,1.0,3,7,1460,0,1952,0,98148,47.4275,122.331,1420,9582
421000,2,1.5,1400,11245,1.0,5,7,1400,0,1947,0,98155,47.7469,122.321,1220,11241
424000,3,1.0,1580,13912,1.0,4,8,1580,0,1955,0,98155,47.7552,122.276,2130,16420
401000,3,1.5,1470,6867,1.0,3,8,1470,0,1955,0,98155,47.7495,122.327,1470,6523
375000,3,2.5,1930,6180,1.0,3,7,1330,600,1961,0,98155,47.7481,122.327,1940,6180
265000,3,1.75,1170,8148,1.0,3,7,1170,0,1952,0,98155,47.7479,122.318,1200,8147
399000,3,1.75,1170,8148,1.0,3,7,1170,0,1952,0,98155,47.7479,122.318,1200,8147
285650,3,1.0,1040,8199,1.0,3,7,1040,0,1953,0,98155,47.7348,122.302,1420,8200
325000,3,1.0,1050,9083,1.0,3,7,1050,0,1951,0,98155,47.7533,122.307,1440,9071
352500,3,1.75,1170,8182,1.0,3,7,1170,0,1962,0,98155,47.7368,122.298,1610,8183
635000,4,3.25,2690,7200,2.0,3,9,1720,970,1978,0,98155,47.7341,122.288,2400,8845
660000,3,2.5,2650,11250,2.0,3,9,2650,0,2005,0,98155,47.7644,122.29,2200,10013
911100,4,3.25,3330,33826,2.0,5,8,3330,0,1924,0,98155,47.7596,122.275,2580,28707
439500,3,2.5,1600,6510,1.0,3,7,940,660,1983,0,98155,47.7679,122.308,1600,10507
350000,3,1.75,1470,8645,1.0,3,6,1470,0,1949,0,98155,47.7524,122.323,1470,7680
451000,3,1.75,1790,9813,2.0,3,7,1790,0,1949,0,98155,47.749,122.305,1520,10125
315000,3,1.0,1390,8333,1.0,3,7,1390,0,1982,0,98155,47.7652,122.31,1320,7090
225000,2,1.0,1170,7142,1.0,3,7,1170,0,1951,0,98155,47.7497,122.313,1170,7615
350000,3,1.0,1540,9800,1.0,4,7,1540,0,1950,0,98155,47.7604,122.329,1560,9450
365000,3,2.25,1800,9010,1.0,3,7,1300,500,1975,0,98155,47.7722,122.312,1950,10240
341000,3,1.5,1720,7119,1.5,4,7,1720,0,1952,0,98155,47.7535,122.314,1590,7616
290000,2,1.0,1200,8750,1.0,3,6,1200,0,1948,0,98155,47.7548,122.327,1100,8408
498500,4,2.5,1910,7172,2.0,3,8,1910,0,1993,0,98155,47.7615,122.309,1630,10127
260000,2,1.0,770,7906,1.0,4,6,770,0,1948,0,98155,47.766,122.32,990,7906
436000,3,2.25,2120,6710,1.0,5,7,1420,700,1959,0,98155,47.7461,122.324,1880,6960
537000,3,3.0,2410,7479,2.0,3,7,2410,0,1942,1988,98155,47.7394,122.288,2610,7479
382000,3,2.25,1750,15528,1.0,3,8,1270,480,1963,0,98155,47.7739,122.274,2170,12000
482975,3,2.25,2130,8801,1.0,3,8,1370,760,1976,0,98155,47.7462,122.29,2820,8801
472000,3,2.0,2200,21890,1.0,3,8,1200,1000,1961,0,98155,47.7584,122.271,2600,15162
365000,3,1.5,1640,8301,1.0,3,7,1290,350,1958,0,98155,47.7443,122.327,1640,8955
450000,3,1.75,2150,13789,1.0,4,8,1610,540,1966,0,98155,47.7591,122.295,2150,15480
275053,2,1.0,1060,6504,1.0,3,6,1060,0,1950,0,98155,47.7412,122.327,1100,7200
368888,3,1.5,1490,12186,1.0,4,7,1490,0,1950,0,98155,47.7739,122.322,1180,14285
418900,3,1.5,1470,11112,1.0,3,7,1470,0,1954,0,98155,47.7462,122.294,1460,11407
300000,2,1.0,960,8153,1.0,3,6,960,0,1947,0,98155,47.7341,122.3,1160,8199
324950,3,1.0,1210,7440,1.0,3,7,1210,0,1949,0,98155,47.7402,122.323,1120,7440
348000,3,1.5,1330,6768,1.0,4,7,1330,0,1952,0,98155,47.7366,122.319,1320,6910
370000,3,2.0,1860,9100,1.5,3,8,1860,0,1939,2006,98155,47.7522,122.304,1620,9519
412000,3,1.0,1660,6992,1.0,5,7,1260,400,1952,0,98155,47.7576,122.318,1390,7359
440000,3,1.75,1640,8529,1.0,5,7,1640,0,1951,0,98155,47.7751,122.32,1730,7769
308500,2,1.0,850,6174,1.0,4,7,850,0,1950,0,98155,47.7352,122.328,1100,6174
385000,3,1.75,1930,14389,1.0,3,7,1130,800,1963,1998,98155,47.7733,122.317,1730,14378
342000,4,1.0,1390,9023,1.5,3,7,1390,0,1955,0,98155,47.7754,122.296,1760,9023
449000,3,1.75,1660,9697,1.0,4,7,1660,0,1952,0,98155,47.7564,122.286,2060,20624
244000,3,2.5,1470,9337,2.0,3,7,1470,0,1991,0,98155,47.7651,122.323,1360,8684
510000,4,2.5,2610,8031,2.0,3,8,2610,0,1998,0,98155,47.7717,122.27,2320,8031
410000,3,1.5,2270,8187,1.0,4,8,1420,850,1954,0,98155,47.7573,122.278,2020,14092
360000,3,1.75,1520,12282,1.0,3,8,1220,300,1978,0,98155,47.7516,122.299,1860,13500
300000,2,1.0,1010,11919,1.0,3,6,1010,0,1947,0,98155,47.7461,122.322,1220,11240
520000,3,1.75,2310,36665,1.0,3,8,1580,730,1983,0,98155,47.7697,122.274,2000,14000
327000,2,1.0,1070,9750,1.0,3,7,1070,0,1947,0,98155,47.7532,122.318,1500,8775
370000,3,1.75,1650,8254,1.0,5,7,1060,590,1951,0,98155,47.7596,122.304,2280,9450
279950,3,1.75,1510,11234,1.0,3,7,1210,300,1965,0,98155,47.7571,122.328,2080,9076
350000,3,1.75,1490,10344,1.0,3,7,1490,0,1985,0,98155,47.7517,122.326,1450,8632
252000,3,1.0,1300,8184,2.0,3,6,1300,0,1947,0,98155,47.7469,122.319,1120,8184
354500,3,1.0,1150,11396,1.5,4,7,1150,0,1950,0,98155,47.7435,122.296,1600,8146
349500,3,2.0,1130,16875,1.0,4,7,1130,0,1947,0,98155,47.7489,122.3,1600,14300
431000,2,2.0,1390,12530,1.0,3,8,970,420,1959,0,98155,47.7499,122.29,1940,12530
310000,3,2.75,2150,6576,1.0,4,7,1900,250,1926,0,98155,47.7539,122.308,2150,9071
418000,3,1.75,1530,7238,1.0,3,7,1530,0,1959,0,98155,47.7629,122.315,1580,7238
244000,2,1.0,960,8450,1.0,5,6,960,0,1950,0,98155,47.755,122.316,1090,8450
525000,4,2.5,2520,7731,2.0,3,9,2520,0,1994,0,98155,47.7709,122.297,2000,7704
405000,3,1.5,1880,7400,1.0,3,8,1480,400,1968,0,98155,47.7743,122.27,1820,8660
405000,4,2.5,2670,20894,2.0,3,9,2330,340,2002,0,98155,47.7735,122.281,2440,15815
425000,3,1.5,1970,13709,1.0,4,7,1680,290,1955,0,98155,47.7562,122.277,2200,16536
405000,3,2.0,1450,6081,1.0,4,7,1450,0,1969,0,98155,47.7522,122.278,1880,6000
180000,2,1.0,770,9370,1.0,3,7,770,0,1947,0,98155,47.762,122.321,1060,9352
450000,3,1.5,2330,11740,1.0,3,8,1330,1000,1954,0,98155,47.7481,122.292,2630,11740
277000,2,1.0,770,8149,1.0,3,6,770,0,1948,0,98155,47.7458,122.298,1160,8149
381000,3,1.5,1460,11407,1.0,3,7,1460,0,1954,0,98155,47.746,122.294,1470,11407
399950,3,1.0,1720,8910,1.0,4,7,1720,0,1954,0,98155,47.7736,122.296,1870,8640
370000,3,1.0,1440,8287,1.5,4,7,1440,0,1928,0,98155,47.7438,122.315,1330,8285
329999,3,1.0,1150,6908,1.0,3,6,800,350,1952,0,98155,47.7447,122.313,1150,6908
503000,4,2.5,2470,5044,2.0,3,9,2470,0,2005,0,98155,47.7728,122.271,2790,5583
322500,2,1.0,1130,8184,1.0,3,6,1130,0,1947,0,98155,47.7473,122.32,1010,8184
320000,3,1.0,1560,7552,1.0,4,6,910,650,1948,0,98155,47.7552,122.327,1200,8152
470000,3,1.75,2290,14800,1.0,3,8,1620,670,1965,0,98155,47.7735,122.273,2320,12474
338000,3,1.75,1250,7710,1.0,4,7,1250,0,1947,0,98155,47.7623,122.317,1340,7710
422250,3,1.75,1650,7145,2.0,5,8,1300,350,1977,0,98155,47.7733,122.324,1760,7206
